Tick 66326(66311), Delay 44 ms, IGT 55:15.465, RTA 1:16:25.808-1:16:25.852
Tick 66332(66317), Delay 56 ms, IGT 55:15.765, RTA 1:16:26.102-1:16:26.158
Tick 66345(66330), Delay 55 ms, IGT 55:16.415, RTA 1:16:26.752-1:16:26.807
Tick 66346(66331), Delay 43 ms, IGT 55:16.465, RTA 1:16:26.807-1:16:26.850
Tick 66361(66346), Delay 45 ms, IGT 55:17.215, RTA 1:16:27.556-1:16:27.601
Tick 66365(66350), Delay 55 ms, IGT 55:17.415, RTA 1:16:27.753-1:16:27.808
Tick 66366(66351), Delay 45 ms, IGT 55:17.465, RTA 1:16:27.808-1:16:27.853
Tick 66368(66353), Delay 56 ms, IGT 55:17.565, RTA 1:16:27.901-1:16:27.957
Tick 66369(66354), Delay 45 ms, IGT 55:17.615, RTA 1:16:27.957-1:16:28.002
Tick 66373(66358), Delay 56 ms, IGT 55:17.815, RTA 1:16:28.152-1:16:28.208
Tick 66374(66359), Delay 45 ms, IGT 55:17.865, RTA 1:16:28.208-1:16:28.253
Tick 66376(66361), Delay 45 ms, IGT 55:17.965, RTA 1:16:28.306-1:16:28.351
Tick 66384(66369), Delay 55 ms, IGT 55:18.365, RTA 1:16:28.701-1:16:28.756
Tick 66391(66376), Delay 36 ms, IGT 55:18.715, RTA 1:16:29.053-1:16:29.089
Tick 66398(66383), Delay 44 ms, IGT 55:19.065, RTA 1:16:29.394-1:16:29.438
Tick 66403(66388), Delay 55 ms, IGT 55:19.315, RTA 1:16:29.638-1:16:29.693
Tick 66410(66395), Delay 57 ms, IGT 55:19.665, RTA 1:16:29.990-1:16:30.047
Tick 66411(66396), Delay 41 ms, IGT 55:19.715, RTA 1:16:30.047-1:16:30.088
Tick 66417(66402), Delay 45 ms, IGT 55:20.015, RTA 1:16:30.343-1:16:30.388
Tick 66437(66422), Delay 45 ms, IGT 55:21.015, RTA 1:16:31.343-1:16:31.388
Tick 66473(66458), Delay 45 ms, IGT 55:22.815, RTA 1:16:33.142-1:16:33.187
Tick 66481(66466), Delay 45 ms, IGT 55:23.215, RTA 1:16:33.542-1:16:33.587
Tick 66499(66484), Delay 45 ms, IGT 55:24.115, RTA 1:16:34.442-1:16:34.487
Tick 66531(66516), Delay 45 ms, IGT 55:25.715, RTA 1:16:36.042-1:16:36.087
Tick 66537(66522), Delay 45 ms, IGT 55:26.015, RTA 1:16:36.343-1:16:36.388
Tick 66546(66531), Delay 45 ms, IGT 55:26.465, RTA 1:16:36.793-1:16:36.838
Tick 66569(66554), Delay 44 ms, IGT 55:27.615, RTA 1:16:37.943-1:16:37.987
Tick 66622(66607), Delay 45 ms, IGT 55:30.265, RTA 1:16:40.593-1:16:40.638
Tick 66637(66622), Delay 44 ms, IGT 55:31.015, RTA 1:16:41.344-1:16:41.388
Tick 66656(66641), Delay 45 ms, IGT 55:31.965, RTA 1:16:42.292-1:16:42.337
Tick 66664(66649), Delay 381 ms, IGT 55:32.365, RTA 1:16:42.687-1:16:43.068
Tick 66673(66658), Delay 45 ms, IGT 55:32.815, RTA 1:16:43.470-1:16:43.515
Tick 66720(66705), Delay 45 ms, IGT 55:35.165, RTA 1:16:45.819-1:16:45.864
Tick 66735(66720), Delay 55 ms, IGT 55:35.915, RTA 1:16:46.565-1:16:46.620
Tick 66755(66740), Delay 56 ms, IGT 55:36.915, RTA 1:16:47.566-1:16:47.622
Tick 66756(66741), Delay 43 ms, IGT 55:36.965, RTA 1:16:47.622-1:16:47.665
Tick 66767(66752), Delay 43 ms, IGT 55:37.515, RTA 1:16:48.173-1:16:48.216
Tick 66771(66756), Delay 55 ms, IGT 55:37.715, RTA 1:16:48.365-1:16:48.420
Tick 66783(66768), Delay 55 ms, IGT 55:38.315, RTA 1:16:48.966-1:16:49.021
Tick 66789(66774), Delay 45 ms, IGT 55:38.615, RTA 1:16:49.270-1:16:49.315
Tick 66802(66787), Delay 55 ms, IGT 55:39.265, RTA 1:16:49.915-1:16:49.970
Tick 66803(66788), Delay 45 ms, IGT 55:39.315, RTA 1:16:49.970-1:16:50.015
Tick 66807(66792), Delay 55 ms, IGT 55:39.515, RTA 1:16:50.165-1:16:50.220
Tick 66837(66822), Delay 55 ms, IGT 55:41.015, RTA 1:16:51.664-1:16:51.719
Tick 66881(66866), Delay 45 ms, IGT 55:43.215, RTA 1:16:53.869-1:16:53.914
Tick 66882(66867), Delay 55 ms, IGT 55:43.265, RTA 1:16:53.914-1:16:53.969
Tick 66884(66869), Delay 45 ms, IGT 55:43.365, RTA 1:16:54.019-1:16:54.064
Tick 66889(66874), Delay 44 ms, IGT 55:43.615, RTA 1:16:54.270-1:16:54.314
Tick 66907(66892), Delay 44 ms, IGT 55:44.515, RTA 1:16:55.170-1:16:55.214
Tick 66914(66899), Delay 45 ms, IGT 55:44.865, RTA 1:16:55.519-1:16:55.564
Tick 66918(66903), Delay 55 ms, IGT 55:45.065, RTA 1:16:55.715-1:16:55.770
Tick 66929(66914), Delay 56 ms, IGT 55:45.615, RTA 1:16:56.265-1:16:56.321
Tick 66940(66925), Delay 45 ms, IGT 55:46.165, RTA 1:16:56.821-1:16:56.866
Tick 66947(66932), Delay 56 ms, IGT 55:46.515, RTA 1:16:57.165-1:16:57.221
Tick 66950(66935), Delay 1342 ms, IGT 55:46.665, RTA 1:16:57.318-1:16:58.660
Tick 66967(66952), Delay 56 ms, IGT 55:47.515, RTA 1:16:59.455-1:16:59.511
Tick 66968(66953), Delay 45 ms, IGT 55:47.565, RTA 1:16:59.511-1:16:59.556
Tick 66969(66954), Delay 55 ms, IGT 55:47.615, RTA 1:16:59.556-1:16:59.611
Tick 66970(66955), Delay 44 ms, IGT 55:47.665, RTA 1:16:59.611-1:16:59.655
Tick 66987(66972), Delay 55 ms, IGT 55:48.515, RTA 1:17:00.456-1:17:00.511
Tick 66999(66984), Delay 1440 ms, IGT 55:49.115, RTA 1:17:01.058-1:17:02.498
Tick 67005(66990), Delay 55 ms, IGT 55:49.415, RTA 1:17:02.748-1:17:02.803
Tick 67006(66991), Delay 43 ms, IGT 55:49.465, RTA 1:17:02.803-1:17:02.846
Tick 67007(66992), Delay 55 ms, IGT 55:49.515, RTA 1:17:02.846-1:17:02.901
Tick 67030(67015), Delay 57 ms, IGT 55:50.665, RTA 1:17:03.996-1:17:04.053
Tick 67031(67016), Delay 44 ms, IGT 55:50.715, RTA 1:17:04.053-1:17:04.097
Tick 67042(67027), Delay 43 ms, IGT 55:51.265, RTA 1:17:04.602-1:17:04.645
Tick 67043(67028), Delay 56 ms, IGT 55:51.315, RTA 1:17:04.645-1:17:04.701
Tick 67044(67029), Delay 44 ms, IGT 55:51.365, RTA 1:17:04.701-1:17:04.745
Tick 67046(67031), Delay 57 ms, IGT 55:51.465, RTA 1:17:04.795-1:17:04.852
Tick 67047(67032), Delay 44 ms, IGT 55:51.515, RTA 1:17:04.852-1:17:04.896
Tick 67053(67038), Delay 55 ms, IGT 55:51.815, RTA 1:17:05.146-1:17:05.201
Tick 67054(67039), Delay 45 ms, IGT 55:51.865, RTA 1:17:05.201-1:17:05.246
Tick 67067(67052), Delay 55 ms, IGT 55:52.515, RTA 1:17:05.849-1:17:05.904
Tick 67068(67053), Delay 43 ms, IGT 55:52.565, RTA 1:17:05.904-1:17:05.947
Tick 67140(67125), Delay 45 ms, IGT 55:56.165, RTA 1:17:09.500-1:17:09.545
Tick 67179(67164), Delay 45 ms, IGT 55:58.115, RTA 1:17:11.450-1:17:11.495
Tick 67181(67166), Delay 56 ms, IGT 55:58.215, RTA 1:17:11.545-1:17:11.601
Tick 67199(67184), Delay 45 ms, IGT 55:59.115, RTA 1:17:12.450-1:17:12.495
Tick 67203(67188), Delay 56 ms, IGT 55:59.315, RTA 1:17:12.645-1:17:12.701
Tick 67210(67195), Delay 44 ms, IGT 55:59.665, RTA 1:17:13.002-1:17:13.046
Tick 67213(67198), Delay 45 ms, IGT 55:59.815, RTA 1:17:13.151-1:17:13.196
Tick 67216(67201), Delay 55 ms, IGT 55:59.965, RTA 1:17:13.297-1:17:13.352
Tick 67221(67206), Delay 45 ms, IGT 56:00.215, RTA 1:17:13.551-1:17:13.596
Tick 67252(67237), Delay 45 ms, IGT 56:01.765, RTA 1:17:15.100-1:17:15.145
Tick 67313(67298), Delay 801 ms, IGT 56:04.815, RTA 1:17:18.147-1:17:18.948
Tick 67319(67304), Delay 55 ms, IGT 56:05.115, RTA 1:17:19.194-1:17:19.249
Tick 67323(67308), Delay 1032 ms, IGT 56:05.315, RTA 1:17:19.399-1:17:20.431
Tick 67352(67337), Delay 44 ms, IGT 56:06.765, RTA 1:17:21.833-1:17:21.877
Tick 67390(67375), Delay 9310 ms, IGT 56:08.665, RTA 1:17:23.727-1:17:33.037
Tick 67392(67377), Delay 40 ms, IGT 56:08.765, RTA 1:17:33.089-1:17:33.129
Tick 67398(67383), Delay 16520 ms, IGT 56:09.065, RTA 1:17:33.382-1:17:49.902
Tick 67418(67403), Delay 2398 ms, IGT 56:10.065, RTA 1:17:50.855-1:17:53.253
Tick 67419(67404), Delay 45 ms, IGT 56:10.115, RTA 1:17:53.253-1:17:53.298
Tick 67426(67411), Delay 1452 ms, IGT 56:10.465, RTA 1:17:53.597-1:17:55.049
Tick 67435(67420), Delay 55 ms, IGT 56:10.915, RTA 1:17:55.447-1:17:55.502
Tick 67463(67448), Delay 55 ms, IGT 56:12.315, RTA 1:17:56.853-1:17:56.908
Tick 67464(67449), Delay 44 ms, IGT 56:12.365, RTA 1:17:56.908-1:17:56.952
Tick 67475(67460), Delay 1923 ms, IGT 56:12.915, RTA 1:17:57.449-1:17:59.372
Tick 67480(67465), Delay 59 ms, IGT 56:13.165, RTA 1:17:59.574-1:17:59.633
Tick 67481(67466), Delay 39 ms, IGT 56:13.215, RTA 1:17:59.633-1:17:59.672
Tick 67485(67470), Delay 697 ms, IGT 56:13.415, RTA 1:17:59.826-1:18:00.523
Tick 67499(67484), Delay 56 ms, IGT 56:14.115, RTA 1:18:01.173-1:18:01.229
Tick 67502(67487), Delay 60 ms, IGT 56:14.265, RTA 1:18:01.322-1:18:01.382
Tick 67503(67488), Delay 43 ms, IGT 56:14.315, RTA 1:18:01.382-1:18:01.425
Tick 67505(67490), Delay 45 ms, IGT 56:14.415, RTA 1:18:01.478-1:18:01.523
Tick 67518(67503), Delay 44 ms, IGT 56:15.065, RTA 1:18:02.128-1:18:02.172
Tick 67519(67504), Delay 57 ms, IGT 56:15.115, RTA 1:18:02.172-1:18:02.229
Tick 67520(67505), Delay 44 ms, IGT 56:15.165, RTA 1:18:02.229-1:18:02.273
Tick 67523(67508), Delay 56 ms, IGT 56:15.315, RTA 1:18:02.371-1:18:02.427
Tick 67528(67513), Delay 45 ms, IGT 56:15.565, RTA 1:18:02.627-1:18:02.672
Tick 67529(67514), Delay 56 ms, IGT 56:15.615, RTA 1:18:02.672-1:18:02.728
Tick 67535(67520), Delay 58 ms, IGT 56:15.915, RTA 1:18:02.973-1:18:03.031
Tick 67536(67521), Delay 42 ms, IGT 56:15.965, RTA 1:18:03.031-1:18:03.073
Tick 67537(67522), Delay 60 ms, IGT 56:16.015, RTA 1:18:03.073-1:18:03.133
Tick 67538(67523), Delay 39 ms, IGT 56:16.065, RTA 1:18:03.133-1:18:03.172
Tick 67539(67524), Delay 57 ms, IGT 56:16.115, RTA 1:18:03.172-1:18:03.229
Tick 67544(67529), Delay 57 ms, IGT 56:16.365, RTA 1:18:03.425-1:18:03.482
Tick 67546(67531), Delay 45 ms, IGT 56:16.465, RTA 1:18:03.528-1:18:03.573
Tick 67549(67534), Delay 44 ms, IGT 56:16.615, RTA 1:18:03.680-1:18:03.724
Tick 67563(67548), Delay 45 ms, IGT 56:17.315, RTA 1:18:04.376-1:18:04.421
Tick 67572(67557), Delay 448 ms, IGT 56:17.765, RTA 1:18:04.823-1:18:05.271
Tick 67573(67558), Delay 45 ms, IGT 56:17.815, RTA 1:18:05.271-1:18:05.316
Tick 67585(67570), Delay 56 ms, IGT 56:18.415, RTA 1:18:05.863-1:18:05.919
Tick 67600(67585), Delay 45 ms, IGT 56:19.165, RTA 1:18:06.618-1:18:06.663
Tick 67614(67599), Delay 55 ms, IGT 56:19.865, RTA 1:18:07.313-1:18:07.368
Tick 67616(67601), Delay 45 ms, IGT 56:19.965, RTA 1:18:07.419-1:18:07.464
Tick 67623(67608), Delay 55 ms, IGT 56:20.315, RTA 1:18:07.763-1:18:07.818
Tick 67628(67613), Delay 55 ms, IGT 56:20.565, RTA 1:18:08.015-1:18:08.070
Tick 67631(67616), Delay 45 ms, IGT 56:20.715, RTA 1:18:08.170-1:18:08.215
Tick 67637(67622), Delay 55 ms, IGT 56:21.015, RTA 1:18:08.464-1:18:08.519
Tick 67638(67623), Delay 45 ms, IGT 56:21.065, RTA 1:18:08.519-1:18:08.564
Tick 67640(67625), Delay 56 ms, IGT 56:21.165, RTA 1:18:08.614-1:18:08.670
Tick 67667(67652), Delay 57 ms, IGT 56:22.515, RTA 1:18:09.964-1:18:10.021
Tick 67668(67653), Delay 42 ms, IGT 56:22.565, RTA 1:18:10.021-1:18:10.063
Tick 67669(67654), Delay 56 ms, IGT 56:22.615, RTA 1:18:10.063-1:18:10.119
Tick 67675(67660), Delay 56 ms, IGT 56:22.915, RTA 1:18:10.365-1:18:10.421
Tick 67676(67661), Delay 45 ms, IGT 56:22.965, RTA 1:18:10.421-1:18:10.466
Tick 67682(67667), Delay 55 ms, IGT 56:23.265, RTA 1:18:10.716-1:18:10.771
Tick 67683(67668), Delay 45 ms, IGT 56:23.315, RTA 1:18:10.771-1:18:10.816
Tick 67689(67674), Delay 56 ms, IGT 56:23.615, RTA 1:18:11.064-1:18:11.120
Tick 67690(67675), Delay 44 ms, IGT 56:23.665, RTA 1:18:11.120-1:18:11.164
Tick 67693(67678), Delay 45 ms, IGT 56:23.815, RTA 1:18:11.269-1:18:11.314
Tick 67694(67679), Delay 56 ms, IGT 56:23.865, RTA 1:18:11.314-1:18:11.370
Tick 67697(67682), Delay 57 ms, IGT 56:24.015, RTA 1:18:11.464-1:18:11.521
Tick 67719(67704), Delay 55 ms, IGT 56:25.115, RTA 1:18:12.563-1:18:12.618
Tick 67731(67716), Delay 55 ms, IGT 56:25.715, RTA 1:18:13.165-1:18:13.220
Tick 67732(67717), Delay 44 ms, IGT 56:25.765, RTA 1:18:13.220-1:18:13.264
Tick 67809(67794), Delay 44 ms, IGT 56:29.615, RTA 1:18:17.070-1:18:17.114
Tick 67810(67795), Delay 55 ms, IGT 56:29.665, RTA 1:18:17.114-1:18:17.169
Tick 67817(67802), Delay 57 ms, IGT 56:30.015, RTA 1:18:17.464-1:18:17.521
Tick 67819(67804), Delay 963 ms, IGT 56:30.115, RTA 1:18:17.567-1:18:18.530
Tick 67825(67810), Delay 45 ms, IGT 56:30.415, RTA 1:18:18.783-1:18:18.828
Tick 67850(67835), Delay 55 ms, IGT 56:31.665, RTA 1:18:20.027-1:18:20.082
Tick 67854(67839), Delay 55 ms, IGT 56:31.865, RTA 1:18:20.227-1:18:20.282
Tick 67857(67842), Delay 45 ms, IGT 56:32.015, RTA 1:18:20.383-1:18:20.428
Tick 67862(67847), Delay 45 ms, IGT 56:32.265, RTA 1:18:20.633-1:18:20.678
Tick 67872(67857), Delay 4768 ms, IGT 56:32.765, RTA 1:18:21.131-1:18:25.899
Tick 67875(67860), Delay 45 ms, IGT 56:32.915, RTA 1:18:26.006-1:18:26.051
Tick 67892(67877), Delay 45 ms, IGT 56:33.765, RTA 1:18:26.855-1:18:26.900
Tick 67897(67882), Delay 56 ms, IGT 56:34.015, RTA 1:18:27.101-1:18:27.157
Tick 67920(67905), Delay 45 ms, IGT 56:35.165, RTA 1:18:28.255-1:18:28.300
Tick 67945(67930), Delay 55 ms, IGT 56:36.415, RTA 1:18:29.500-1:18:29.555
Tick 67947(67932), Delay 55 ms, IGT 56:36.515, RTA 1:18:29.601-1:18:29.656
Tick 67950(67935), Delay 55 ms, IGT 56:36.665, RTA 1:18:29.751-1:18:29.806
Tick 68087(68072), Delay 45 ms, IGT 56:43.515, RTA 1:18:36.605-1:18:36.650
Tick 68105(68090), Delay 45 ms, IGT 56:44.415, RTA 1:18:37.505-1:18:37.550
Tick 68141(68126), Delay 56 ms, IGT 56:46.215, RTA 1:18:39.301-1:18:39.357
Tick 68142(68127), Delay 42 ms, IGT 56:46.265, RTA 1:18:39.357-1:18:39.399
Tick 68144(68129), Delay 57 ms, IGT 56:46.365, RTA 1:18:39.450-1:18:39.507
Tick 68152(68137), Delay 55 ms, IGT 56:46.765, RTA 1:18:39.849-1:18:39.904
Tick 68153(68138), Delay 45 ms, IGT 56:46.815, RTA 1:18:39.904-1:18:39.949
Tick 68158(68143), Delay 56 ms, IGT 56:47.065, RTA 1:18:40.149-1:18:40.205
Tick 68160(68145), Delay 44 ms, IGT 56:47.165, RTA 1:18:40.255-1:18:40.299
Tick 68168(68153), Delay 45 ms, IGT 56:47.565, RTA 1:18:40.655-1:18:40.700
Tick 68173(68158), Delay 44 ms, IGT 56:47.815, RTA 1:18:40.905-1:18:40.949
Tick 68174(68159), Delay 55 ms, IGT 56:47.865, RTA 1:18:40.949-1:18:41.004
Tick 68187(68172), Delay 57 ms, IGT 56:48.515, RTA 1:18:41.599-1:18:41.656
Tick 68194(68179), Delay 55 ms, IGT 56:48.865, RTA 1:18:41.952-1:18:42.007
Tick 68195(68180), Delay 43 ms, IGT 56:48.915, RTA 1:18:42.007-1:18:42.050
Tick 68197(68182), Delay 45 ms, IGT 56:49.015, RTA 1:18:42.104-1:18:42.149
Tick 68203(68188), Delay 45 ms, IGT 56:49.315, RTA 1:18:42.404-1:18:42.449
Tick 68204(68189), Delay 55 ms, IGT 56:49.365, RTA 1:18:42.449-1:18:42.504
Tick 68213(68198), Delay 55 ms, IGT 56:49.815, RTA 1:18:42.899-1:18:42.954
Tick 68246(68231), Delay 44 ms, IGT 56:51.465, RTA 1:18:44.555-1:18:44.599
Tick 68247(68232), Delay 56 ms, IGT 56:51.515, RTA 1:18:44.599-1:18:44.655
Tick 68270(68255), Delay 55 ms, IGT 56:52.665, RTA 1:18:45.751-1:18:45.806
Tick 68277(68262), Delay 45 ms, IGT 56:53.015, RTA 1:18:46.105-1:18:46.150
Tick 68280(68265), Delay 55 ms, IGT 56:53.165, RTA 1:18:46.249-1:18:46.304
Tick 68312(68297), Delay 45 ms, IGT 56:54.765, RTA 1:18:47.854-1:18:47.899
Tick 68327(68312), Delay 56 ms, IGT 56:55.515, RTA 1:18:48.599-1:18:48.655
Tick 68328(68313), Delay 44 ms, IGT 56:55.565, RTA 1:18:48.655-1:18:48.699
Tick 68353(68338), Delay 45 ms, IGT 56:56.815, RTA 1:18:49.905-1:18:49.950
Tick 68360(68345), Delay 55 ms, IGT 56:57.165, RTA 1:18:50.251-1:18:50.306
Tick 68372(68357), Delay 55 ms, IGT 56:57.765, RTA 1:18:50.850-1:18:50.905
Tick 68374(68359), Delay 45 ms, IGT 56:57.865, RTA 1:18:50.955-1:18:51.000
Tick 68383(68368), Delay 58 ms, IGT 56:58.315, RTA 1:18:51.399-1:18:51.457
Tick 68385(68370), Delay 44 ms, IGT 56:58.415, RTA 1:18:51.505-1:18:51.549
Tick 68386(68371), Delay 55 ms, IGT 56:58.465, RTA 1:18:51.549-1:18:51.604
Tick 68393(68378), Delay 44 ms, IGT 56:58.815, RTA 1:18:51.905-1:18:51.949
Tick 68402(68387), Delay 44 ms, IGT 56:59.265, RTA 1:18:52.355-1:18:52.399
Tick 68419(68404), Delay 45 ms, IGT 57:00.115, RTA 1:18:53.204-1:18:53.249
Tick 68444(68429), Delay 44 ms, IGT 57:01.365, RTA 1:18:54.456-1:18:54.500
Tick 68467(68452), Delay 55 ms, IGT 57:02.515, RTA 1:18:55.600-1:18:55.655
Tick 68471(68456), Delay 55 ms, IGT 57:02.715, RTA 1:18:55.800-1:18:55.855
Tick 68490(68475), Delay 45 ms, IGT 57:03.665, RTA 1:18:56.755-1:18:56.800
Tick 68491(68476), Delay 56 ms, IGT 57:03.715, RTA 1:18:56.800-1:18:56.856
Tick 68492(68477), Delay 45 ms, IGT 57:03.765, RTA 1:18:56.856-1:18:56.901
Tick 68503(68488), Delay 55 ms, IGT 57:04.315, RTA 1:18:57.403-1:18:57.458
Tick 68504(68489), Delay 45 ms, IGT 57:04.365, RTA 1:18:57.458-1:18:57.503
Tick 68507(68492), Delay 55 ms, IGT 57:04.515, RTA 1:18:57.602-1:18:57.657
Tick 68509(68494), Delay 44 ms, IGT 57:04.615, RTA 1:18:57.706-1:18:57.750
Tick 68512(68497), Delay 55 ms, IGT 57:04.765, RTA 1:18:57.851-1:18:57.906
Tick 68513(68498), Delay 43 ms, IGT 57:04.815, RTA 1:18:57.906-1:18:57.949
Tick 68514(68499), Delay 56 ms, IGT 57:04.865, RTA 1:18:57.949-1:18:58.005
Tick 68521(68506), Delay 57 ms, IGT 57:05.215, RTA 1:18:58.300-1:18:58.357
Tick 68527(68512), Delay 43 ms, IGT 57:05.515, RTA 1:18:58.607-1:18:58.650
Tick 68536(68521), Delay 44 ms, IGT 57:05.965, RTA 1:18:59.056-1:18:59.100
Tick 68538(68523), Delay 55 ms, IGT 57:06.065, RTA 1:18:59.150-1:18:59.205
Tick 68542(68527), Delay 55 ms, IGT 57:06.265, RTA 1:18:59.350-1:18:59.405
Tick 68556(68541), Delay 55 ms, IGT 57:06.965, RTA 1:19:00.050-1:19:00.105
Tick 68557(68542), Delay 44 ms, IGT 57:07.015, RTA 1:19:00.105-1:19:00.149
Tick 68561(68546), Delay 57 ms, IGT 57:07.215, RTA 1:19:00.299-1:19:00.356
Tick 68566(68551), Delay 45 ms, IGT 57:07.465, RTA 1:19:00.556-1:19:00.601
Tick 68631(68616), Delay 55 ms, IGT 57:10.715, RTA 1:19:03.800-1:19:03.855
Tick 68647(68632), Delay 55 ms, IGT 57:11.515, RTA 1:19:04.601-1:19:04.656
Tick 68649(68634), Delay 45 ms, IGT 57:11.615, RTA 1:19:04.704-1:19:04.749
Tick 68650(68635), Delay 56 ms, IGT 57:11.665, RTA 1:19:04.749-1:19:04.805
Tick 68651(68636), Delay 45 ms, IGT 57:11.715, RTA 1:19:04.805-1:19:04.850
Tick 68662(68647), Delay 44 ms, IGT 57:12.265, RTA 1:19:05.357-1:19:05.401
Tick 68666(68651), Delay 55 ms, IGT 57:12.465, RTA 1:19:05.549-1:19:05.604
Tick 68668(68653), Delay 45 ms, IGT 57:12.565, RTA 1:19:05.657-1:19:05.702
Tick 68679(68664), Delay 45 ms, IGT 57:13.115, RTA 1:19:06.204-1:19:06.249
Tick 68681(68666), Delay 55 ms, IGT 57:13.215, RTA 1:19:06.299-1:19:06.354
Tick 68683(68668), Delay 2531 ms, IGT 57:13.315, RTA 1:19:06.403-1:19:08.934
Tick 68684(68669), Delay 39 ms, IGT 57:13.365, RTA 1:19:08.934-1:19:08.973
Tick 68687(68672), Delay 60 ms, IGT 57:13.515, RTA 1:19:09.073-1:19:09.133
Tick 68688(68673), Delay 43 ms, IGT 57:13.565, RTA 1:19:09.133-1:19:09.176
Tick 68697(68682), Delay 44 ms, IGT 57:14.015, RTA 1:19:09.577-1:19:09.621
Tick 68698(68683), Delay 55 ms, IGT 57:14.065, RTA 1:19:09.621-1:19:09.676
Tick 68705(68690), Delay 55 ms, IGT 57:14.415, RTA 1:19:09.972-1:19:10.027
Tick 68709(68694), Delay 45 ms, IGT 57:14.615, RTA 1:19:10.176-1:19:10.221
Tick 68798(68783), Delay 55 ms, IGT 57:19.065, RTA 1:19:14.621-1:19:14.676
Tick 68907(68892), Delay 55 ms, IGT 57:24.515, RTA 1:19:20.071-1:19:20.126
Tick 68946(68931), Delay 45 ms, IGT 57:26.465, RTA 1:19:22.027-1:19:22.072
Tick 69009(68994), Delay 56 ms, IGT 57:29.615, RTA 1:19:25.171-1:19:25.227
Tick 69010(68995), Delay 45 ms, IGT 57:29.665, RTA 1:19:25.227-1:19:25.272
Tick 69197(69182), Delay 45 ms, IGT 57:39.015, RTA 1:19:34.576-1:19:34.621
Tick 69235(69220), Delay 45 ms, IGT 57:40.915, RTA 1:19:36.476-1:19:36.521
Tick 69271(69256), Delay 56 ms, IGT 57:42.715, RTA 1:19:38.272-1:19:38.328
Tick 69281(69266), Delay 45 ms, IGT 57:43.215, RTA 1:19:38.780-1:19:38.825
Tick 69283(69268), Delay 44 ms, IGT 57:43.315, RTA 1:19:38.879-1:19:38.923
Tick 69285(69270), Delay 55 ms, IGT 57:43.415, RTA 1:19:38.974-1:19:39.029
Tick 69288(69273), Delay 41 ms, IGT 57:43.565, RTA 1:19:39.131-1:19:39.172
Tick 69292(69277), Delay 55 ms, IGT 57:43.765, RTA 1:19:39.321-1:19:39.376
Tick 69297(69282), Delay 60 ms, IGT 57:44.015, RTA 1:19:39.571-1:19:39.631
Tick 69298(69283), Delay 45 ms, IGT 57:44.065, RTA 1:19:39.631-1:19:39.676
Tick 69300(69285), Delay 55 ms, IGT 57:44.165, RTA 1:19:39.722-1:19:39.777
Tick 69301(69286), Delay 45 ms, IGT 57:44.215, RTA 1:19:39.777-1:19:39.822
Tick 69304(69289), Delay 56 ms, IGT 57:44.365, RTA 1:19:39.923-1:19:39.979
Tick 69310(69295), Delay 45 ms, IGT 57:44.665, RTA 1:19:40.227-1:19:40.272
Tick 69311(69296), Delay 55 ms, IGT 57:44.715, RTA 1:19:40.272-1:19:40.327
Tick 69317(69302), Delay 56 ms, IGT 57:45.015, RTA 1:19:40.572-1:19:40.628
Tick 69320(69305), Delay 45 ms, IGT 57:45.165, RTA 1:19:40.729-1:19:40.774
Tick 69325(69310), Delay 55 ms, IGT 57:45.415, RTA 1:19:40.972-1:19:41.027
Tick 69329(69314), Delay 56 ms, IGT 57:45.615, RTA 1:19:41.175-1:19:41.231
Tick 69331(69316), Delay 39 ms, IGT 57:45.715, RTA 1:19:41.283-1:19:41.322
Tick 69360(69345), Delay 55 ms, IGT 57:47.165, RTA 1:19:42.721-1:19:42.776
Tick 69361(69346), Delay 45 ms, IGT 57:47.215, RTA 1:19:42.776-1:19:42.821
Tick 69389(69374), Delay 55 ms, IGT 57:48.615, RTA 1:19:44.171-1:19:44.226
Tick 69394(69379), Delay 55 ms, IGT 57:48.865, RTA 1:19:44.422-1:19:44.477
Tick 69410(69395), Delay 55 ms, IGT 57:49.665, RTA 1:19:45.221-1:19:45.276
Tick 69453(69438), Delay 56 ms, IGT 57:51.815, RTA 1:19:47.373-1:19:47.429
Tick 69496(69481), Delay 56 ms, IGT 57:53.965, RTA 1:19:49.521-1:19:49.577
Tick 69534(69519), Delay 55 ms, IGT 57:55.865, RTA 1:19:51.421-1:19:51.476
Tick 69544(69529), Delay 45 ms, IGT 57:56.365, RTA 1:19:51.927-1:19:51.972
Tick 69559(69544), Delay 45 ms, IGT 57:57.115, RTA 1:19:52.677-1:19:52.722
Tick 69584(69569), Delay 45 ms, IGT 57:58.365, RTA 1:19:53.926-1:19:53.971
Tick 69611(69596), Delay 45 ms, IGT 57:59.715, RTA 1:19:55.276-1:19:55.321
Tick 69616(69601), Delay 45 ms, IGT 57:59.965, RTA 1:19:55.527-1:19:55.572
Tick 69646(69631), Delay 44 ms, IGT 58:01.465, RTA 1:19:57.028-1:19:57.072
Tick 69662(69647), Delay 45 ms, IGT 58:02.265, RTA 1:19:57.828-1:19:57.873
Tick 69751(69736), Delay 55 ms, IGT 58:06.715, RTA 1:20:02.272-1:20:02.327
Tick 69892(69877), Delay 55 ms, IGT 58:13.765, RTA 1:20:09.321-1:20:09.376
Tick 70007(69992), Delay 45 ms, IGT 58:19.515, RTA 1:20:15.077-1:20:15.122
